Puesto de trabajo,Orden de p,      Cant. Producida,       Valor Est.,     Cant. Producida,    Valor Est. Producida,     Cant. Constrastada,       Valor Est. Contrastada,merma rec.,    Valor Est. Merma,c.costo,total producido,merma no recuperada
PL645,13370729,33146.0,214230.56,0,0.0,34412.0,180155.42,990.62,2142.29,ASVC-PL645,33146.0,275.3799999999974
PL645,13370730,16816.0,109734.83,0,0.0,17206.0,90012.33,252.088,545.16,ASVC-PL645,16816.0,137.91200000000026
PL645,13370731,42731.0,327336.13,0,0.0,42588.0,272413.29,0.139,0.3,ASVC-PL645,42731.0,-143.13900000000285
PL645,13370732,454765.0,2816409.65,0,0.0,467020.0,2322588.54,8519.07,18423.17,ASVC-PL645,454765.0,3735.929999999993
PL645,13370733,38554.0,238769.16,0,0.0,39328.0,195586.4,459.405,993.5,ASVC-PL645,38554.0,314.59500000000116
PL645,13370734,46055.0,289107.52,7310,33974.03,54076.0,273355.26,278.318,601.89,ASVC-PL645,53365.0,432.6820000000007
PL645,13370735,11673.0,90840.81,0,0.0,11830.0,77067.36,62.744,135.69,ASVC-PL645,11673.0,94.2559999999994
PL645,13370736,21332.0,141481.72,0,0.0,22032.0,118957.38,523.69,1132.52,ASVC-PL645,21332.0,176.3100000000013
PL645,13370737,9633.0,60389.29,0,0.0,9832.0,49620.43,120.476,260.54,ASVC-PL645,9633.0,78.52399999999943
PL645,13370738,205325.0,1293660.39,0,0.0,208930.0,1060829.53,1933.771,4181.93,ASVC-PL645,205325.0,1671.228999999992
PL645,13370739,96770.0,609704.22,0,0.0,100778.0,511694.25,3201.531,6923.57,ASVC-PL645,96770.0,806.4689999999973
PL645,13370740,698316.0,4359251.84,4769,25361.9,720194.0,3616202.08,11347.74,24540.39,ASVC-PL645,703085.0,5761.260000000009
PL645,13370741,52888.0,333224.03,0,0.0,58992.0,299528.34,5631.559,12178.69,ASVC-PL645,52888.0,472.4409999999989
PL645,13370742,177636.0,1110457.69,0,0.0,184350.0,928393.86,5238.748,11329.21,ASVC-PL645,177636.0,1475.2520000000077
PL645,13370743,131778.0,826875.35,0,0.0,135190.0,683036.66,2330.725,5040.38,ASVC-PL645,131778.0,1081.2749999999942
PL645,13370744,75414.0,464451.45,0,0.0,76198.0,376405.17,174.39,377.14,ASVC-PL645,75414.0,609.6100000000006
PL645,13370745,77045.0,487480.67,7236,45783.76,86030.0,439036.9,1060.493,2293.4,ASVC-PL645,84281.0,688.5069999999978
PL645,13370746,9657.0,59741.49,0,0.0,9832.0,48832.1,96.021,207.65,ASVC-PL645,9657.0,78.97899999999936
PL645,13371183,116556.0,727805.98,1845,8574.84,120442.0,611537.04,1077.925,2331.09,ASVC-PL645,118401.0,963.0749999999971
PL645,13372372,223923.0,1439569.62,7259,33737.0,243342.0,1214454.22,10212.664,22085.71,ASVC-PL645,231182.0,1947.3360000000102
PL645,13372563,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL645,0.0,0.0
PL645,13373225,94977.0,734410.63,0,0.0,99372.0,642582.08,3599.776,7784.81,ASVC-PL645,94977.0,795.224000000002
PL645,13373226,13959.0,110538.39,0,0.0,14196.0,94362.52,123.59,267.27,ASVC-PL645,13959.0,113.40999999999985
PL645,13373492,92721.0,555185.53,15017,69793.17,113068.0,567921.34,4424.45,9568.23,ASVC-PL645,107738.0,905.5500000000029
PL645,13373987,9350.0,60293.38,0,0.0,9832.0,51472.98,75.735,163.78,ASVC-PL645,9350.0,406.2649999999994
PL645,13373988,126870.0,818119.93,0,0.0,132732.0,694885.2,1027.647,2222.37,ASVC-PL645,126870.0,4834.353000000003
PL645,13373989,49698.0,320540.17,0,0.0,51618.0,270235.72,402.554,870.56,ASVC-PL645,49698.0,1517.4460000000036
PL645,13373990,26100.0,183482.45,0,0.0,27038.0,156990.47,211.41,457.19,ASVC-PL645,26100.0,726.5900000000001
PL645,13373991,43167.0,303463.11,0,0.0,49160.0,285437.22,368.688,797.32,ASVC-PL645,43167.0,5624.311999999998
PL645,13373992,25711.0,172876.39,0,0.0,27038.0,148885.92,208.259,450.38,ASVC-PL645,25711.0,1118.7410000000018
PL645,13373993,16347.0,109914.29,2384,16029.61,19664.0,108290.83,151.721,328.11,ASVC-PL645,18731.0,781.2789999999986
PL645,13373994,25413.0,172258.45,0,0.0,26928.0,149697.87,205.845,445.16,ASVC-PL645,25413.0,1309.1549999999988
PL645,13373995,11652.0,76473.6,0,0.0,12290.0,65724.83,94.381,204.11,ASVC-PL645,11652.0,543.6190000000006
PL645,13373996,12819.0,84132.75,2741,17989.54,17206.0,92014.76,126.036,272.56,ASVC-PL645,15560.0,1519.964
PL645,13373997,11487.0,75992.71,0,0.0,12240.0,66087.43,93.045,201.22,ASVC-PL645,11487.0,659.9549999999999
PL645,13373998,25379.0,166565.68,0,0.0,27038.0,144594.63,205.57,444.56,ASVC-PL645,25379.0,1453.4300000000003
PL645,13373999,12012.0,74101.06,0,0.0,12290.0,60967.0,97.297,210.41,ASVC-PL645,12012.0,180.70299999999952
PL645,13374000,19004.0,122547.1,0,0.0,19664.0,102945.96,153.932,332.89,ASVC-PL645,19004.0,506.0679999999993
PL645,13374001,33064.0,213212.89,0,0.0,36870.0,193023.67,267.818,579.18,ASVC-PL645,33064.0,3538.1820000000007
PL645,13374002,34828.0,226643.9,0,0.0,41786.0,221182.07,282.107,610.08,ASVC-PL645,34828.0,6675.892999999996
PL645,13374003,22195.0,147134.4,0,0.0,24580.0,135363.54,179.779,388.79,ASVC-PL645,22195.0,2205.2210000000014
PL645,13374004,38880.0,253531.81,0,0.0,41616.0,224697.27,314.928,681.06,ASVC-PL645,38880.0,2421.072
PL645,13374444,30703.0,249757.55,0,0.0,31824.0,213807.32,248.694,537.82,ASVC-PL645,30703.0,872.3060000000005
PL645,13374740,143560.0,901963.09,0,0.0,149938.0,753113.08,1162.836,2514.73,ASVC-PL645,143560.0,5215.16399999999
PL645,13374905,76442.0,537385.72,0,0.0,83572.0,485243.26,619.18,1339.03,ASVC-PL645,76442.0,6510.820000000007
PL645,13374906,30229.0,240587.18,0,0.0,31824.0,213807.32,244.855,529.52,ASVC-PL645,30229.0,1350.1450000000004
PL645,13374907,53968.0,379393.93,21204,109163.91,78656.0,456699.55,608.893,1316.78,ASVC-PL645,75172.0,2875.1070000000036
PL645,13374908,46655.0,323567.35,0,0.0,49160.0,285437.22,377.906,817.25,ASVC-PL645,46655.0,2127.0939999999973
PL645,13374909,21255.0,149422.23,0,0.0,24580.0,142718.61,172.165,372.32,ASVC-PL645,21255.0,3152.834999999999
PL645,13374910,32354.0,224385.34,0,0.0,36870.0,214077.91,262.067,566.74,ASVC-PL645,32354.0,4253.932999999997
PL645,13374912,44566.0,350474.15,0,0.0,46512.0,312487.62,360.985,780.66,ASVC-PL645,44566.0,1585.0149999999994
PL645,13374925,18506.0,122427.17,0,0.0,19584.0,105739.89,149.899,324.17,ASVC-PL645,18506.0,928.1009999999987
PL645,13374926,92516.0,650385.63,0,0.0,95862.0,556602.57,749.38,1620.59,ASVC-PL645,92516.0,2596.6199999999953
PL645,13374927,11495.0,76045.64,0,0.0,12240.0,66087.43,93.109,201.36,ASVC-PL645,11495.0,651.8909999999996
PL645,13374932,12225.0,74257.83,0,0.0,12290.0,60967.0,99.022,214.14,ASVC-PL645,12225.0,-34.022000000000844
PL645,13374934,49700.0,349390.01,0,0.0,54076.0,313980.94,402.57,870.59,ASVC-PL645,49700.0,3973.4300000000003
PL645,13374935,98145.0,662354.11,0,0.0,100368.0,555044.08,794.975,1719.2,ASVC-PL645,98145.0,1428.0249999999942
PL645,13374936,82984.0,555896.46,0,0.0,85680.0,469620.66,672.17,1453.62,ASVC-PL645,82984.0,2023.8300000000017
PL645,13374937,14240.0,100106.9,0,0.0,14748.0,85631.17,115.344,249.44,ASVC-PL645,14240.0,392.65600000000086
PL645,13374939,32344.0,214413.56,0,0.0,34412.0,189508.95,261.986,566.57,ASVC-PL645,32344.0,1806.0140000000029
PL645,13374940,9344.0,63423.24,0,0.0,9792.0,56438.84,75.686,163.68,ASVC-PL645,9344.0,372.3140000000003
PL645,13374941,11848.0,83291.19,0,0.0,12290.0,71359.3,95.969,207.54,ASVC-PL645,11848.0,346.03100000000086
PL645,13374942,19126.0,129819.44,0,0.0,19584.0,112877.67,154.921,335.03,ASVC-PL645,19126.0,303.07900000000154
PL645,13374943,34938.0,283468.76,0,0.0,35490.0,247126.45,282.998,612.01,ASVC-PL645,34938.0,269.0020000000004
PL645,13374944,20687.0,169801.79,0,0.0,21294.0,148275.87,167.565,362.37,ASVC-PL645,20687.0,439.4350000000013
PL645,13374945,20950.0,137497.57,0,0.0,22122.0,118304.7,169.695,366.98,ASVC-PL645,20950.0,1002.3050000000003
PL645,13374946,35467.0,228753.64,0,0.0,36870.0,193025.51,287.283,621.27,ASVC-PL645,35467.0,1115.716999999997
PL645,13374947,11768.0,93659.4,0,0.0,12240.0,82233.59,95.321,206.14,ASVC-PL645,11768.0,376.6790000000001
PL645,13374948,16172.0,128480.08,0,0.0,16562.0,112579.04,130.993,283.28,ASVC-PL645,16172.0,259.0070000000014
PL645,13374949,18197.0,147641.0,0,0.0,18928.0,131800.77,147.396,318.76,ASVC-PL645,18197.0,583.6039999999994
PL645,13374950,11556.0,77018.55,0,0.0,12290.0,66951.99,93.604,202.43,ASVC-PL645,11556.0,640.3960000000006
PL645,13374951,18731.0,148810.31,0,0.0,18928.0,128661.75,151.721,328.11,ASVC-PL645,18731.0,45.27899999999863
PL645,13374952,9184.0,73832.57,0,0.0,9464.0,64330.88,74.39,160.87,ASVC-PL645,9184.0,205.61000000000058
PL645,13374953,11636.0,95509.91,0,0.0,11830.0,82375.48,94.252,203.83,ASVC-PL645,11636.0,99.74799999999959
PL645,13374957,442333.0,2985185.99,0,0.0,452880.0,2504467.16,3582.897,7748.3,ASVC-PL645,442333.0,6964.103000000003
PL645,13374958,100497.0,638421.25,7209,37113.87,108152.0,577125.03,58.393,126.28,ASVC-PL645,107706.0,387.6070000000036
PL645,13374959,30774.0,200673.58,0,0.0,34272.0,185044.81,249.269,539.06,ASVC-PL645,30774.0,3248.7309999999998
PL645,13374960,35553.0,246571.44,8511,59026.5,44244.0,256893.5,356.918,771.87,ASVC-PL645,44064.0,-176.91799999999785
PL645,13374964,18384.0,127498.92,0,0.0,22122.0,128446.75,148.91,322.03,ASVC-PL645,18384.0,3589.09
PL645,13374965,19979.0,138560.76,3380,23441.38,24580.0,142718.61,189.208,409.18,ASVC-PL645,23359.0,1031.7920000000013
PL645,13374966,21308.0,149794.8,0,0.0,22122.0,128446.75,172.595,373.25,ASVC-PL645,21308.0,641.4049999999988
PL645,13374967,14288.0,99091.86,0,0.0,14748.0,85631.17,115.733,250.28,ASVC-PL645,14288.0,344.2669999999998
PL645,13374968,631773.0,4013426.42,6832,44634.28,661202.0,3528332.57,5172.7,11186.38,ASVC-PL645,638605.0,17424.300000000047
PL645,13374971,158631.0,1007302.1,0,0.0,169602.0,887264.38,1284.911,2778.72,ASVC-PL645,158631.0,9686.089000000007
PL645,13374972,14887.0,96296.12,0,0.0,17206.0,92014.76,120.585,260.77,ASVC-PL645,14887.0,2198.415000000001
PL645,13374973,11955.0,92171.85,0,0.0,12240.0,79241.64,96.836,209.42,ASVC-PL645,11955.0,188.16400000000067
PL645,13374974,28586.0,217689.25,0,0.0,29376.0,190179.93,231.547,500.74,ASVC-PL645,28586.0,558.4530000000013
PL645,13374975,23702.0,182740.05,0,0.0,24480.0,158483.28,191.986,415.19,ASVC-PL645,23702.0,586.0139999999992
PL645,13374976,9462.0,72951.08,0,0.0,9792.0,63393.31,76.642,165.74,ASVC-PL645,9462.0,253.35800000000017
PL645,13374977,9381.0,72326.56,0,0.0,9792.0,63393.31,75.986,164.33,ASVC-PL645,9381.0,335.0139999999992
PL645,13374978,9589.0,60889.85,0,0.0,9832.0,51435.62,77.671,167.97,ASVC-PL645,9589.0,165.32899999999972
PL645,13374979,9309.0,60214.99,0,0.0,9832.0,52579.86,75.403,163.07,ASVC-PL645,9309.0,447.59699999999975
PL645,13374980,25791.0,173414.29,0,0.0,27038.0,148899.89,208.907,451.78,ASVC-PL645,25791.0,1038.0930000000008
PL645,13374981,14091.0,93411.64,0,0.0,14748.0,81218.12,114.137,246.83,ASVC-PL645,14091.0,542.8629999999994
PL645,13374982,23425.0,151055.87,0,0.0,24580.0,128682.45,189.742,410.33,ASVC-PL645,23425.0,965.2580000000016
PL645,13374983,11987.0,77251.78,0,0.0,12290.0,64294.52,97.095,209.98,ASVC-PL645,11987.0,205.90500000000065
PL645,13374984,9234.0,60603.95,0,0.0,9832.0,52579.86,74.795,161.75,ASVC-PL645,9234.0,523.2049999999999
PL645,13374985,20911.0,140602.01,0,0.0,22122.0,121827.18,169.379,366.3,ASVC-PL645,20911.0,1041.6209999999992
PL645,13374986,109583.0,706644.89,0,0.0,113068.0,591939.25,907.913,1963.44,ASVC-PL645,109583.0,2577.0869999999995
PL645,13374987,18767.0,126186.12,0,0.0,19664.0,108262.91,152.013,328.74,ASVC-PL645,18767.0,744.987000000001
PL645,13374988,11717.0,75139.48,0,0.0,12290.0,65053.55,94.908,205.25,ASVC-PL645,11717.0,478.09200000000055
PL645,13374989,73435.0,466593.51,0,0.0,76198.0,398915.58,594.823,1286.35,ASVC-PL645,73435.0,2168.176999999996
PL645,13374990,9197.0,59318.45,0,0.0,9832.0,51485.17,74.496,161.1,ASVC-PL645,9197.0,560.5040000000008
PL645,13374991,30904.0,199284.14,0,0.0,31954.0,167287.18,250.322,541.34,ASVC-PL645,30904.0,799.6779999999999
PL645,13374992,19032.0,122751.83,0,0.0,19664.0,102970.34,154.159,333.38,ASVC-PL645,19032.0,477.84100000000035
PL645,13374993,19072.0,122985.61,0,0.0,19664.0,102945.96,154.483,334.08,ASVC-PL645,19072.0,437.5169999999998
PL645,13374994,14052.0,90632.03,0,0.0,14748.0,77227.75,113.821,246.15,ASVC-PL645,14052.0,582.1790000000001
PL645,13374995,11689.0,75391.25,0,0.0,12290.0,64356.46,94.681,204.76,ASVC-PL645,11689.0,506.3189999999995
PL645,13374996,17198.0,110901.14,0,0.0,17206.0,90077.71,139.304,301.26,ASVC-PL645,17198.0,-131.3040000000001
PL645,13374997,9461.0,61009.17,0,0.0,9832.0,51472.98,76.634,165.73,ASVC-PL645,9461.0,294.366
PL645,13374999,30686.0,198491.48,0,0.0,31954.0,170884.56,248.557,537.52,ASVC-PL645,30686.0,1019.4429999999993
PL645,13375000,42230.0,273163.49,0,0.0,44244.0,236609.39,342.063,739.74,ASVC-PL645,42230.0,1671.936999999998
PL645,13375001,65459.0,415915.39,0,0.0,68824.0,360310.85,530.218,1146.64,ASVC-PL645,65459.0,2834.7820000000065
PL645,13375002,53333.0,350031.43,0,0.0,56534.0,302334.22,431.997,934.23,ASVC-PL645,53333.0,2769.002999999997
PL645,13375003,48696.0,314988.62,0,0.0,54076.0,289189.26,394.438,853.0,ASVC-PL645,48696.0,4985.561999999998
PL645,13375004,81685.0,519116.36,2340,12046.95,88488.0,463366.53,680.603,1471.86,ASVC-PL645,84025.0,3782.396999999997
PL645,13375005,35570.0,239166.29,0,0.0,36870.0,203045.3,288.117,623.08,ASVC-PL645,35570.0,1011.8830000000016
PL645,13375006,125532.0,832171.82,0,0.0,130274.0,717426.74,1016.809,2198.93,ASVC-PL645,125532.0,3725.191000000006
PL645,13375007,16346.0,109907.55,0,0.0,17206.0,94730.04,132.403,286.33,ASVC-PL645,16346.0,727.5970000000016
PL645,13375008,1461334.0,9715167.61,62153,396220.09,1597700.0,8199437.57,12359.45,26728.3,ASVC-PL645,1523487.0,61853.55000000005
PL645,13375009,71102.0,451860.32,0,0.0,73372.0,393480.11,575.926,1245.49,ASVC-PL645,71102.0,1694.0739999999932
PL645,13375010,27572.0,177832.77,10501,57078.84,41786.0,218811.97,308.391,666.92,ASVC-PL645,38073.0,3404.6089999999967
PL645,13375011,26585.0,168950.33,0,0.0,27038.0,141552.04,215.339,465.69,ASVC-PL645,26585.0,237.66100000000006
PL645,13375012,146234.0,937778.2,2299,14743.17,152396.0,806664.03,1203.117,2601.84,ASVC-PL645,148533.0,2659.8830000000016
PL645,13375013,77513.0,499940.23,0,0.0,81114.0,424752.66,627.855,1357.79,ASVC-PL645,77513.0,2973.145000000004
PL645,13375014,201199.0,1309306.54,0,0.0,208930.0,1105910.37,1629.712,3524.38,ASVC-PL645,201199.0,6101.2880000000005
PL645,13375015,13742.0,90190.54,0,0.0,14748.0,78869.8,111.31,240.72,ASVC-PL645,13742.0,894.6900000000005
PL645,13375016,30497.0,196698.33,0,0.0,31954.0,167326.8,247.026,534.21,ASVC-PL645,30497.0,1209.9739999999983
PL645,13375017,60870.0,396112.74,3006,19561.61,66366.0,351289.18,517.396,1118.91,ASVC-PL645,63876.0,1972.6040000000066
PL645,13375018,654120.0,4039969.46,5421,33481.13,680866.0,3495777.11,5342.282,11553.11,ASVC-PL645,659541.0,15982.717999999993
PL645,13375019,0.0,0.0,0,0.0,307250.0,1577516.75,0.0,0.0,ASVC-PL645,0.0,307250.0
PL645,13375020,47280.0,300409.07,0,0.0,49160.0,257364.89,382.968,828.2,ASVC-PL645,47280.0,1497.0319999999992
PL645,13375021,9451.0,71971.62,0,0.0,9792.0,63393.31,76.553,165.55,ASVC-PL645,9451.0,264.4470000000001
PL645,13375022,244684.0,1554680.49,0,0.0,250716.0,1312560.94,1981.94,4286.1,ASVC-PL645,244684.0,4050.0599999999977
PL645,13375025,18850.0,121577.97,0,0.0,19664.0,102946.94,152.685,330.19,ASVC-PL645,18850.0,661.3149999999987
PL645,13375027,21398.0,138011.97,0,0.0,22122.0,115841.63,173.324,374.83,ASVC-PL645,21398.0,550.6759999999995
PL645,13375028,9348.0,62995.6,0,0.0,9832.0,52579.86,75.719,163.75,ASVC-PL645,9348.0,408.28100000000086
PL645,13375029,9476.0,64821.72,0,0.0,9832.0,53561.59,76.756,165.99,ASVC-PL645,9476.0,279.2440000000006
PL645,13375031,157183.0,1060785.65,0,0.0,161568.0,893485.58,1273.182,2753.36,ASVC-PL645,157183.0,3111.8179999999993
PL645,13375032,28302.0,198962.47,0,0.0,29496.0,171262.33,229.246,495.76,ASVC-PL645,28302.0,964.7540000000008
PL645,13375033,109353.0,670866.44,0,0.0,110610.0,555286.54,885.759,1915.52,ASVC-PL645,109353.0,371.24099999999453
PL645,13375034,9301.0,69452.05,0,0.0,9464.0,61653.89,75.338,162.92,ASVC-PL645,9301.0,87.66200000000026
PL645,13375035,11803.0,78141.04,0,0.0,12290.0,64294.52,95.604,206.75,ASVC-PL645,11803.0,391.39600000000064
PL645,13375036,9400.0,65192.0,0,0.0,9832.0,57087.44,76.14,164.66,ASVC-PL645,9400.0,355.8600000000006
PL645,13375037,10549.0,78251.0,0,0.0,11830.0,82375.49,85.447,184.79,ASVC-PL645,10549.0,1195.5529999999999
PL645,13375044,97619.0,620138.36,0,0.0,108152.0,577125.03,773.137,1671.97,ASVC-PL645,97619.0,9759.862999999998
PL645,13376241,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL645,0.0,0.0
PL645,13376251,30243.0,235354.96,0,0.0,30758.0,200375.15,268.911,581.54,ASVC-PL645,30243.0,246.08899999999994
PL645,13376941,11952.0,77248.65,0,0.0,12290.0,64341.22,240.071,519.17,ASVC-PL645,11952.0,97.92900000000009
PL645,13376942,42027.0,347817.55,0,0.0,42588.0,297846.42,220.172,476.14,ASVC-PL645,42027.0,340.82800000000134
PL646,13305249,-2426.0,-15142.02,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL646,-2426.0,2426.0
PL646,13351873,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL646,0.0,0.0
PL646,13360333,46929.0,376127.51,0,0.0,47320.0,308269.46,12.225,26.43,ASVC-PL646,46929.0,378.77500000000146
PL646,13360334,128117.0,832137.86,28912,134371.71,162228.0,820065.78,3900.773,8435.73,ASVC-PL646,157029.0,1298.2270000000135
PL646,13360335,271606.0,1746116.95,19008,88341.77,309708.0,1545669.0,16615.571,35932.5,ASVC-PL646,290614.0,2478.4290000000037
PL646,13360336,48479.0,309875.81,0,0.0,54076.0,267942.8,5164.258,11168.13,ASVC-PL646,48479.0,432.74199999999837
PL646,13360337,31745.0,203296.26,0,0.0,31954.0,158704.33,-47.023,-101.69,ASVC-PL646,31745.0,256.02300000000105
PL646,13360338,286071.0,1872311.95,2437,15606.65,292502.0,1492725.45,1654.361,3577.69,ASVC-PL646,288508.0,2339.6390000000247
PL646,13360339,146625.0,951112.37,2396,11135.67,152396.0,769116.71,2155.796,4662.08,ASVC-PL646,149021.0,1219.203999999998
PL646,13360340,9500.0,66641.55,0,0.0,9792.0,54435.59,215.46,465.95,ASVC-PL646,9500.0,76.54000000000087
PL646,13360341,14244.0,97572.42,0,0.0,14688.0,79304.92,326.46,706.0,ASVC-PL646,14244.0,117.54000000000087
PL646,13360342,59053.0,472413.94,2319,10777.81,66248.0,431577.23,4345.852,9398.25,ASVC-PL646,61372.0,530.148000000001
PL646,13360343,14499.0,94173.03,0,0.0,14748.0,74551.43,130.837,282.95,ASVC-PL646,14499.0,118.16300000000047
PL646,13360344,379615.0,2433639.61,4816,29787.82,395738.0,1968088.18,8140.895,17605.34,ASVC-PL646,384431.0,3166.1049999999814
PL646,13362280,33927.0,193245.14,0,0.0,34412.0,170509.05,209.464,452.99,ASVC-PL646,33927.0,275.53600000000006
PL646,13362465,21851.0,139670.72,0,0.0,22122.0,109612.96,93.581,202.37,ASVC-PL646,21851.0,177.4190000000017
PL646,13362466,279968.0,1831682.25,0,0.0,287586.0,1466956.06,5317.674,11499.9,ASVC-PL646,279968.0,2300.326000000001
PL646,13362467,72524.0,571558.74,0,0.0,73346.0,469360.12,234.844,507.87,ASVC-PL646,72524.0,587.1560000000027
PL646,13362468,227449.0,1469370.63,1657,7701.09,245800.0,1234198.68,14726.99,31848.29,ASVC-PL646,229106.0,1967.0100000000093
PL646,13362469,215415.0,1404128.85,2482,11535.37,221220.0,1123231.28,1552.904,3358.29,ASVC-PL646,217897.0,1770.0959999999905
PL646,13362470,108431.0,733481.51,2360,10968.36,112608.0,598657.91,915.74,1980.36,ASVC-PL646,110791.0,901.2599999999948
PL646,13362471,9266.0,76153.64,0,0.0,9464.0,63662.25,122.153,264.16,ASVC-PL646,9266.0,75.84699999999975
PL646,13362472,9409.0,65483.71,0,0.0,9832.0,54145.41,344.32,744.62,ASVC-PL646,9409.0,78.68000000000029
PL646,13362473,35803.0,249177.79,0,0.0,36870.0,202992.95,772.012,1669.54,ASVC-PL646,35803.0,294.98799999999756
PL646,13362474,33682.0,207437.0,0,0.0,34412.0,169989.43,454.908,983.77,ASVC-PL646,33682.0,275.0919999999969
PL646,13362475,28940.0,179228.61,2433,11307.64,31954.0,158913.95,325.54,704.0,ASVC-PL646,31373.0,255.45999999999913
PL646,13362476,8964.0,57936.5,0,0.0,9832.0,51472.98,789.32,1706.97,ASVC-PL646,8964.0,78.68000000000029
PL646,13362478,11921.0,77063.55,0,0.0,12290.0,64356.46,270.649,585.3,ASVC-PL646,11921.0,98.35100000000057
PL646,13362479,258152.0,1626499.58,2405,15017.45,267922.0,1360357.88,5221.432,11291.76,ASVC-PL646,260557.0,2143.5680000000284
PL646,13362480,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL646,0.0,0.0
PL646,13362481,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ASVC-PL646,0.0,0.0
PL646,13362482,595820.0,3718846.25,4828,22438.66,614500.0,3084925.18,8935.696,19324.16,ASVC-PL646,600648.0,4916.304000000004
PL646,13362483,65744.0,406714.74,0,0.0,66366.0,329616.7,91.074,196.96,ASVC-PL646,65744.0,530.9260000000068
PL646,13362484,16348.0,115581.68,0,0.0,19664.0,108262.9,3158.638,6830.81,ASVC-PL646,16348.0,157.362000000001
PL646,13362505,187725.0,1249368.07,10817,61449.85,216304.0,1103864.2,16031.031,34668.38,ASVC-PL646,198542.0,1730.9690000000119
PL646,13362506,21738.0,141009.62,0,0.0,22122.0,109278.92,207.018,447.69,ASVC-PL646,21738.0,176.98199999999997
PL646,13362507,426225.0,2835176.19,30892,196169.04,506348.0,2582339.35,45180.414,97706.27,ASVC-PL646,457117.0,4050.5860000000102
PL646,13362509,21535.0,146251.28,0,0.0,22122.0,115814.2,410.414,887.55,ASVC-PL646,21535.0,176.58599999999933
PL646,13362510,23888.0,157728.89,0,0.0,24580.0,124188.48,495.78,1072.16,ASVC-PL646,23888.0,196.22000000000116
PL646,13362511,45442.0,312194.27,2342,10884.7,48960.0,260061.32,784.741,1697.07,ASVC-PL646,47784.0,391.2589999999982
PL646,13362512,323200.0,2123621.2,34686,199455.47,383448.0,1925349.93,22493.468,48643.92,ASVC-PL646,357886.0,3068.5320000000065
PL646,13362513,55324.0,366722.9,2397,15888.87,58992.0,299528.34,799.112,1728.14,ASVC-PL646,57721.0,471.887999999999
PL646,13362514,315776.0,2174499.84,4757,26420.31,332928.0,1769945.12,9731.174,21044.44,ASVC-PL646,320533.0,2663.826000000001
PL646,13362515,1051216.0,7106105.32,60138,357496.05,1162634.0,6051207.68,41976.041,90776.53,ASVC-PL646,1111354.0,9303.959000000032
PL646,13362516,7205.0,48705.02,0,0.0,27038.0,140725.76,19616.629,42422.53,ASVC-PL646,7205.0,216.37099999999919
PL646,13362517,19174.0,129614.15,0,0.0,22122.0,115139.26,2770.969,5992.44,ASVC-PL646,19174.0,177.03099999999904
PL646,13362518,1753293.0,11326658.63,21517,139004.56,1818920.0,9133070.13,29558.772,63923.21,ASVC-PL646,1774810.0,14551.227999999886
