item_num,inventory_type,COST,sell_price,SBU TYPE,ROYALTY FEE,prod_line code,LICENSOR,product line,qty_in_transit units,qty_due_maker units,qty_on_hand units,ATS units,description_long,LAST REC DATE,AGE OF INVENTORY DAYS,AGE OF INVENTORY YEAR,commodity code,class,Sub-Class,gender_id,GENDER GROUP
28719367,Stock,$126.88 ,$220.08 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,137,137,FRANCO SARTO PAULA SATCHEL,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
28719424,Stock,$124.19 ,$211.44 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,"1,673","1,669",FRANCO SARTO MARLEY PRINTED HANDBAG  ,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28719426,Stock,$130.72 ,$225.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,869,669,FRANCO SARTO NATALIA NYLON SATCHEL ,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
28719427,Stock,$104.93 ,$178.92 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,297,297,FRANCO SARTO NATALIA NYLON MESSENGER,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28719435,Stock,$95.61 ,$160.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,239,239,FRANCO SARTO GARDEN CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28818952,Stock,$234.21 ,$394.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,12,1,FRANCO SARTO LISBON CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
12010944,Stock,$49.72 ,$90.48 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,5,5,PARTY GIRL PEARLIZED REINFORCED PU WALT ,April-15,610,"1 years, 8 months",WT,BAGS,WALLET,Ladies,LADIES
12025025,Close Out,$85.77 ,$129.84 ,HOUSE,,LU  ,,LULU,0,0,83,83,RILEY REVERSIBLE TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28711778,Close Out,$134.23 ,$208.20 ,HOUSE,,LU  ,,LULU,0,0,72,72,STREAM LINE NYLON LG PANEL TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
12015142,Stock,$38.69 ,$59.76 ,HOUSE,,LU  ,,LULU,0,0,90,90,MTLC PLUS ONE POUCH PU CLUTCH ,April-15,610,"1 years, 8 months",CT,BAGS,BAGS,Ladies,LADIES
12015142,Stock,$38.69 ,$59.76 ,HOUSE,,LU  ,,LULU,0,0,90,90,MTLC PLUS ONE POUCH PU CLUTCH ,April-15,610,"1 years, 8 months",CT,BAGS,BAGS,Ladies,LADIES
28712673,Stock,$87.94 ,$141.48 ,HOUSE,,LU  ,,LULU,0,0,141,81,NICOLA QUILTED TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28809763,Stock,$70.33 ,$107.40 ,HOUSE,,LU  ,,LULU,0,0,631,631,PETRA QUILTED DBL TOP ZIP CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
30555118,Stock,$65.40 ,$109.44 ,HOUSE,,LU  ,,LULU,0,0,150,150,BLUE TAPESTRY BACKPACK,April-15,610,"1 years, 8 months",BP,BAGS,BAGS,Ladies,LADIES
28715953,Made to Order,$114.43 ,$181.56 ,HOUSE,,LU  ,,LULU,0,0,324,324,TAMIE QUILTED NYLON SHOPPER ,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
12015142,Damage,$37.64 ,$57.96 ,HOUSE,,LU  ,,LULU,0,0,2,2,POLKA DOTS PLUS ONE POUCH CLUTCH ,April-15,610,"1 years, 8 months",CT,BAGS,BAGS,Ladies,LADIES
12011240,Stock,$19.01 ,$34.56 ,HOUSE,,LU  ,,LULU,0,0,241,241,WARM & FUZZY REINFORCED PU COIN PURSE,April-15,610,"1 years, 8 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12106381,Stock,$35.24 ,$63.72 ,HOUSE,,LU  ,,LULU,0,0,48,48,TWIN PRINTS CHECKBOOK WALLET ,April-15,610,"1 years, 8 months",WT,BAGS,WALLET,Ladies,LADIES
12106894,Stock,$49.04 ,$89.04 ,HOUSE,,LU  ,,LULU,0,0,60,60,PARTY GIRL CROCO REINFORCED PU WALLET,April-15,610,"1 years, 8 months",WT,BAGS,WALLET,Ladies,LADIES
28710760,Stock,$34.05 ,$61.80 ,HOUSE,,LU  ,,LULU,0,0,101,101,BOW REINFORCED PU ZIP AROUND TECH WALLET,April-15,610,"1 years, 8 months",WT,BAGS,WALLET,Ladies,LADIES
12051665,Replenishment,$47.33 ,$76.92 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,"4,701","4,701",WREN BRAIDED HOBO,April-15,610,"1 years, 8 months",HO,BAGS,BAGS,Ladies,LADIES
12051665,Stock,$46.98 ,$78.36 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,6,6,WREN BRAIDED HOBO,April-15,610,"1 years, 8 months",HO,BAGS,BAGS,Ladies,LADIES
12013263,Stock,$80.13 ,$124.32 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,40,40,BROOKLYN CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
12013288,Stock,$49.87 ,$77.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,204,54,ALEXIS FRINGE PU XBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
12016736,Stock,$60.45 ,$92.64 ,HOUSE,,TO  ,,TWIG AND ARROW,0,342,192,534,KAI MULTI TASSEL CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
12056000,Stock,$84.37 ,$131.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,108,108,ALTER EGO/REVERSIBLE MINI TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
12059134,Stock,$104.11 ,$161.64 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,135,135,DANNY DOME BACKPACK/TOTE,April-15,610,"1 years, 8 months",BP,BAGS,BAGS,Ladies,LADIES
12011367,Made to Order,$97.53 ,$152.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,162,162,PAXTON POMPOM BACKPACK,April-15,610,"1 years, 8 months",BP,BAGS,BAGS,Ladies,LADIES
28717959,Close Out,$85.00 ,$131.76 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,18,18,BUCKLE STRIPE PRINT SAFFIANO TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28717961,Close Out,$41.19 ,$60.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,20,20,SAFFIANO ZIP AROUND CLUTCH,May-15,580,"1 years, 7 months",CT,BAGS,BAGS,Ladies,LADIES
28718830,Close Out,$178.92 ,$270.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CASABLANCA FRINGE TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$80.30 ,$121.68 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,HARPER CLUTCH,May-15,580,"1 years, 7 months",CT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$139.23 ,$217.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,MALLORCA TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28719307,Stock,$122.78 ,$184.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,600,600,HALINA SATCHEL,May-15,580,"1 years, 7 months",SA,BAGS,BAGS,Ladies,LADIES
28719310,Stock,$102.60 ,$154.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,298,298,SALENE QUILTED CROSSBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28719317,Stock,$128.54 ,$204.48 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,58,58,GALINA ROSE QUILT SATCHEL,May-15,580,"1 years, 7 months",SA,BAGS,BAGS,Ladies,LADIES
28818877,Stock,$171.14 ,$260.64 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,13,1,PIPER TOP ZIP CROSSBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28818886,Stock,$377.40 ,$578.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,133,121,AUDREY COLORBLOCK LEATHER MINI TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28819250,Stock,$394.52 ,$610.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,60,60,AMSTERDAM TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28819251,Stock,$330.70 ,$508.92 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,58,58,DUBLIN E/W SATCHEL,May-15,580,"1 years, 7 months",SA,BAGS,BAGS,Ladies,LADIES
28840064,Stock,$402.73 ,$607.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,3,3,ANAISE MODERN ZIP LEATHER HOBO,May-15,580,"1 years, 7 months",HO,BAGS,BAGS,Ladies,LADIES
12016729,Made to Order,$122.69 ,$196.44 ,PRIVATE LABEL,,BS  ,,BONGO,0,0,"1,872","1,872",MARLIN TWIN PRINT WEEKENDER TOTE,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
12087415,Made to Order,$38.93 ,$59.88 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,334,0,334,FLAP POUCH SHOULDER/FANNY PACK ,May-15,580,"1 years, 7 months",SR,BAGS,BAGS,Ladies,LADIES
28718917,Stock,$134.70 ,$226.32 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,6,1,FRANCO SARTO MADRID HANDBAG,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28718919,Stock,$133.23 ,$227.64 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,9,1,FRANCO SARTO FRANCE HANDBAG,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28718944,Stock,$110.68 ,$183.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,1,1,FRANCO SARTO RUSSIA MESSENGER ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28719362,Stock,$116.16 ,$201.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,93,80,FRANCO SARTO BRANDY BUCKET SHOULDER BAG,May-15,580,"1 years, 7 months",SR,BAGS,BAGS,Ladies,LADIES
28719366,Stock,$120.23 ,$207.00 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,305,305,FRANCO SARTO PAULA HANDBAG,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28719368,Stock,$97.90 ,$168.12 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,324,324,FRANCO SARTO PAULA CROSSBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28719368,Stock,$97.90 ,$168.12 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,50,50,FRANCO SARTO PAULA CROSSBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28719435,Stock,$95.61 ,$160.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,806,806,FRANCO SARTO GARDEN CROSSBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28719438,Stock,$118.11 ,$202.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,900,895,FRANCO SARTO JANE HANDBAG ,May-15,580,"1 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
12010944,Stock,$49.72 ,$90.48 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,5,5,PARTY GIRL PEARLIZED REINFORCED PU WALT ,May-15,580,"1 years, 7 months",WT,BAGS,WALLET,Ladies,LADIES
12109713,Stock,$44.64 ,$68.16 ,HOUSE,,LU  ,,LULU,0,0,73,73,CARA CHEVRON QUILTED MTLC PU CLUTCH ,May-15,580,"1 years, 7 months",CT,BAGS,BAGS,Ladies,LADIES
28717267,Stock,$79.13 ,$118.80 ,HOUSE,,LU  ,,LULU,0,0,167,167,WAYLAN QUILTED FLAP CROSSBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
30555118,Stock,$65.40 ,$109.44 ,HOUSE,,LU  ,,LULU,0,0,150,150,BLACK & WHITE TAPESTRY BACKPACK,May-15,580,"1 years, 7 months",BP,BAGS,BAGS,Ladies,LADIES
12010712,Stock,$27.19 ,$50.76 ,HOUSE,,LU  ,,LULU,0,0,74,74,TWICE AS NICE COLORBOCK DBL ZIP COIN PUR,May-15,580,"1 years, 7 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12015139,Stock,$33.35 ,$61.44 ,HOUSE,,LU  ,,LULU,0,0,50,50,DOUBLE DUTY PRINTED POUCH WRISTLET ,May-15,580,"1 years, 7 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
12054671,Stock,$17.05 ,$31.68 ,HOUSE,,LU  ,,LULU,0,0,79,79,JUST SAYIN PRINT COIN PURSE,May-15,580,"1 years, 7 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12010718,Stock,$32.80 ,$59.76 ,HOUSE,,LU  ,,LULU,0,0,74,74,HIDDEN AGENDA REINFROCED PU ZIP WALLET ,May-15,580,"1 years, 7 months",WT,BAGS,WALLET,Ladies,LADIES
12053558,Stock,$36.32 ,$65.52 ,HOUSE,,LU  ,,LULU,0,0,"2,508","2,508",TWIN PRINTS WALLET W/PU BRAID & TAB ,May-15,580,"1 years, 7 months",WT,BAGS,WALLET,Ladies,LADIES
28752927,Stock,$35.31 ,$63.36 ,HOUSE,,LU  ,,LULU,0,0,147,147,BEAU REINFORCED PU DBL ZIP WALLET ,May-15,580,"1 years, 7 months",WT,BAGS,WALLET,Ladies,LADIES
12033716,Made to Order,$35.39 ,$53.04 ,PRIVATE LABEL,,MS  ,,MOSSIMO,0,96,0,96,DBL LAYER FRINGE PU XBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12106381,Stock,$31.32 ,$57.12 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,64,64,TWIN PRINTS CHECKBOOK WALLET ,May-15,580,"1 years, 7 months",WT,BAGS,WALLET,Ladies,LADIES
12011257,Stock,$50.16 ,$78.24 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,241,229,LUNA FOLDOVER FLAP FRINGE XBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12014672,Stock,$29.80 ,$45.60 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,219,153,MELO SAYINGS PRINT NUBBY CANVAS CLUTCH  ,May-15,580,"1 years, 7 months",CT,BAGS,BAGS,Ladies,LADIES
12015479,Stock,$60.11 ,$91.92 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,200,149,JACOBS CROSSBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12015500,Stock,$54.02 ,$82.56 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,417,297,SHAR MINI ACCORDION  XBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12016731,Stock,$67.18 ,$103.32 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,212,185,ARLO TASSEL & CHEVRON TRIM CROSSBODY ,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12016733,Stock,$40.02 ,$61.20 ,HOUSE,,TO  ,,TWIG AND ARROW,0,192,191,162,BRIAR TWIN PRINT CANVAS FLAP CROSSBODY,May-15,580,"1 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
28716182,Close Out,$128.69 ,$208.32 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,6,6,ASST ROMONA DRAWSTRING HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28717980,Close Out,$160.93 ,$297.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,21,21,BREWSTER BACKPACK ,June-15,549,"1 years, 6 months",BP,BAGS,BAGS,Ladies,LADIES
28718840,Close Out,$162.80 ,$246.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CAROLINA HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28718894,Close Out,$155.76 ,$241.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,ANGELICA BOW FLAP HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28716801,Stock,$152.96 ,$233.40 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,7,4,MCKENNA 4 POSTER HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28719335,Stock,$99.42 ,$161.28 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,502,502,ADRINA SHOPPER HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28719588,Stock,$125.47 ,$198.36 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,94,34,CHARMING HANDBAG W/MATCHING ZIP POUCH,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28718895,Made to Order,$140.24 ,$217.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,401,401,RACHAEL REVERSIBLE HANDBAG W/ POUCH ,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28816237,Stock,$417.32 ,$631.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,TATIANA LEATHER DOME LG SATCHEL,June-15,549,"1 years, 6 months",SA,BAGS,BAGS,Ladies,LADIES
28916391,Stock,$116.67 ,$176.40 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,190,190,COCO LEATHER TOP ZIP XBODY ,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
28916402,Stock,$126.28 ,$192.96 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,38,37,ELISA LEATHER MINI TOP HANDLE XBODY ,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
28918859,Stock,$432.57 ,$682.32 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,30,18,MACKENZIE TOP ZIP TOTE,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28917957,Made to Order,$186.09 ,$281.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,375,375,ELLEN N/S LEATHER CROSSBODY ,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
28718906,Stock,$108.08 ,$182.76 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,2,2,FRANCO SARTO BERLIN LG XBODY,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
28719362,Stock,$116.16 ,$201.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,120,107,FRANCO SARTO BRANDY BUCKET SHOULDER BAG,June-15,549,"1 years, 6 months",SR,BAGS,BAGS,Ladies,LADIES
28719426,Stock,$130.72 ,$225.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,274,274,FRANCO SARTO NATALIA NYLON SATCHEL ,June-15,549,"1 years, 6 months",SA,BAGS,BAGS,Ladies,LADIES
28818951,Stock,$320.67 ,$544.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,12,1,FRANCO SARTO LISBON SATCHEL,June-15,549,"1 years, 6 months",SA,BAGS,BAGS,Ladies,LADIES
28818951,Stock,$320.67 ,$544.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,11,1,FRANCO SARTO LISBON SATCHEL,June-15,549,"1 years, 6 months",SA,BAGS,BAGS,Ladies,LADIES
28719588,Made to Order,$124.13 ,$183.36 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,16,16,CHARMING HANDBAG W/MATCHING ZIP POUCH,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
12013407,Made to Order,$56.09 ,$101.16 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,620,3,BRAID REINFORCED PU WALLET ON A STRING ,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
28711768,Close Out,$114.15 ,$185.16 ,HOUSE,,LU  ,,LULU,0,0,96,96,ENDLESS ERRANDS QUILTED NYLON HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28711768,Close Out,$114.15 ,$185.16 ,HOUSE,,LU  ,,LULU,0,0,96,96,ENDLESS ERRANDS QUILTED NYLON HANDBAG,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28715948,Stock,$105.37 ,$169.32 ,HOUSE,,LU  ,,LULU,0,0,48,48,LULU SPORT JOSIE NYLON BACKPACK,June-15,549,"1 years, 6 months",BP,BAGS,BAGS,Ladies,LADIES
28715953,Stock,$104.43 ,$166.68 ,HOUSE,,LU  ,,LULU,0,0,168,168,TAMIE QUILTED NYLON SHOPPER ,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
28717268,Stock,$66.84 ,$100.08 ,HOUSE,,LU  ,,LULU,0,0,228,228,FINLEY CROSSBODY ,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
28717269,Stock,$65.94 ,$98.88 ,HOUSE,,LU  ,,LULU,0,0,146,146,ROSA MINI CAMERA CROSSBODY ,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
30555126,Stock,$49.29 ,$82.80 ,HOUSE,,LU  ,,LULU,0,0,"1,241","1,241",MULTI TAPESTRY BUCKET CROSSBODY,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
12023386,Made to Order,$138.75 ,$269.88 ,HOUSE,,LU  ,,LULU,0,0,126,126,PRINTED CANVAS WEEKENDER DUFFLE ,June-15,549,"1 years, 6 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12054671,Stock,$16.56 ,$30.84 ,HOUSE,,LU  ,,LULU,0,0,61,61,JUST SAYIN PRINT PU COIN PURSE,June-15,549,"1 years, 6 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
28710760,Stock,$34.05 ,$61.80 ,HOUSE,,LU  ,,LULU,0,0,102,102,BOW REINFORCED PU ZIP AROUND TECH WALLET,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
12010718,Damage,$32.77 ,$59.64 ,HOUSE,,LU  ,,LULU,0,0,2,2,HIDDEN AGENDA REINFROCED PU ZIP WALLET ,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
12106381,Replenishment,$31.59 ,$56.88 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,"48,576","3,592","50,464",TWIN PRINTS CHECKBOOK WALLET ,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
12016729,Stock,$122.90 ,$196.20 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,109,109,MARLIN TWIN PRINT WEEKENDER TOTE,June-15,549,"1 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
12082919,Stock,$88.52 ,$142.68 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,198,198,TWIG & ARROW GYPSY WARRIOR BEAR BACKPK,June-15,549,"1 years, 6 months",BP,BAGS,BAGS,Ladies,LADIES
12087176,Stock,$64.34 ,$99.48 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,58,58,TWIG & ARROW CLARK CROSSBODY,June-15,549,"1 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
12107381,Stock,$100.65 ,$154.32 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,325,325,PRINTED NUBBY CANVAS BACKPACK ,June-15,549,"1 years, 6 months",BP,BAGS,BAGS,Ladies,LADIES
12013442,Stock,$44.32 ,$80.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,316,316,BAXTER REINFORCED PU MEDIA WALLET ,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
12015499,Stock,$61.07 ,$110.52 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,338,338,ATLAS REINFORCED PU WALLET ON A STRING,June-15,549,"1 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
28718823,Close Out,$158.36 ,$242.76 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,PRINCESS HANDBAG,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28716756,Stock,$167.98 ,$267.36 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,308,308,AMELIA HANDBAG,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28719307,Stock,$122.78 ,$184.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,200,200,HALINA SATCHEL,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28719310,Stock,$102.60 ,$154.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,238,238,SALENE QUILTED CROSSBODY,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
28719335,Stock,$99.42 ,$161.28 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,"1,030","1,030",ADRINA SHOPPER HANDBAG,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28816230,Close Out,$328.67 ,$455.28 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,KEIRA LEATHER TOTE,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28817952,Close Out,$221.79 ,$333.72 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,ANDIE MULTI ZIP LEATHER MINI XBODY ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
28817952,Close Out,$221.79 ,$333.72 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,ANDIE MULTI ZIP LEATHER MINI XBODY ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
28816237,Stock,$417.32 ,$631.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,TATIANA LEATHER DOME LG SATCHEL,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28817952,Stock,$221.79 ,$333.72 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,16,16,ANDIE MULTI ZIP LEATHER MINI XBODY ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
